Project Name:,Project Name,Specimen ID/Lab #,Specimen ID,Technician:,Your Name Here,Date:,8/23/2016 6:34,File Version,1.2,,,
0.088954,58.16262,77,2295.72,,,,,,,,,
0.089161,56.189564,77,2295.76,,,,,,,,,
0.089353,54.768414,77,2295.8,,,,,,,,,
0.089571,52.658971,77,2295.84,,,,,,,,,
0.089791,51.385635,77,2295.88,,,,,,,,,
0.089961,49.968137,77,2295.92,,,,,,,,,
0.090142,48.453877,77,2295.96,,,,,,,,,
0.090342,47.15723,77,2296,,,,,,,,,
0.090591,46.534417,77,2296.04,,,,,,,,,
0.090814,46.052491,77,2296.08,,,,,,,,,
0.090998,44.866532,77,2296.12,,,,,,,,,
0.091147,44.443341,77,2296.16,,,,,,,,,
0.091394,44.233537,77,2296.2,,,,,,,,,
0.091569,43.554919,77,2296.24,,,,,,,,,
0.09181,43.399311,77,2296.28,,,,,,,,,
0.09198,42.992095,77,2296.32,,,,,,,,,
0.09222,43.097282,77,2296.36,,,,,,,,,
0.092366,42.909175,77,2296.4,,,,,,,,,
0.092558,42.125455,77,2296.44,,,,,,,,,
0.092808,41.991624,77,2296.48,,,,,,,,,
0.09299,42.359932,77,2296.52,,,,,,,,,
0.093191,42.390286,77,2296.56,,,,,,,,,
0.093371,41.733394,77,2296.6,,,,,,,,,
0.093575,41.739569,77,2296.64,,,,,,,,,
0.093765,42.389354,77,2296.68,,,,,,,,,
0.093982,41.711096,77,2296.72,,,,,,,,,
0.094169,41.496316,77,2296.76,,,,,,,,,
0.094333,41.190349,77,2296.8,,,,,,,,,
0.094552,40.954511,77,2296.84,,,,,,,,,
0.094738,41.602829,77,2296.88,,,,,,,,,
0.094936,41.03343,77,2296.92,,,,,,,,,
0.095158,41.009953,77,2296.96,,,,,,,,,
0.095392,41.364547,77,2297,,,,,,,,,
0.095551,41.170951,77,2297.04,,,,,,,,,
0.095751,41.353306,77,2297.08,,,,,,,,,
0.095986,41.232343,77,2297.12,,,,,,,,,
0.096197,41.533561,77,2297.16,,,,,,,,,
0.096403,41.646876,77,2297.2,,,,,,,,,
0.096609,41.703155,77,2297.24,,,,,,,,,
0.096781,42.246445,77,2297.28,,,,,,,,,
0.096958,41.35157,77,2297.32,,,,,,,,,
0.097163,41.427394,77,2297.36,,,,,,,,,
0.097355,41.129812,77,2297.4,,,,,,,,,
0.097559,41.290785,77,2297.44,,,,,,,,,
0.097801,42.100868,77,2297.48,,,,,,,,,
0.09801,42.07486,77,2297.52,,,,,,,,,
0.098181,42.361805,77,2297.56,,,,,,,,,
0.098351,42.183098,77,2297.6,,,,,,,,,
0.098549,41.900863,77,2297.64,,,,,,,,,
0.098789,42.498411,77,2297.68,,,,,,,,,
0.098961,41.961633,77,2297.72,,,,,,,,,
0.099136,42.223988,77,2297.76,,,,,,,,,
0.099366,42.292519,77,2297.8,,,,,,,,,
0.099547,41.949576,77,2297.84,,,,,,,,,
0.099779,42.72174,77,2297.88,,,,,,,,,
0.099977,42.765908,77,2297.92,,,,,,,,,
0.10018,43.344216,77,2297.96,,,,,,,,,
0.100356,43.164307,77,2298,,,,,,,,,
0.100643,43.274847,77,2298.04,,,,,,,,,
0.100774,43.802906,77,2298.08,,,,,,,,,
0.100968,43.487521,77,2298.12,,,,,,,,,
0.101164,43.888284,77,2298.16,,,,,,,,,
0.101374,43.973523,77,2298.2,,,,,,,,,
0.101608,43.953543,77,2298.24,,,,,,,,,
0.101803,44.708879,77,2298.28,,,,,,,,,
0.101978,44.401105,77,2298.32,,,,,,,,,
0.102188,45.065027,77,2298.36,,,,,,,,,
0.102359,44.870813,77,2298.4,,,,,,,,,
0.102615,44.881021,77,2298.44,,,,,,,,,
0.10279,45.398857,77,2298.48,,,,,,,,,
0.102957,45.484282,77,2298.52,,,,,,,,,
0.103184,46.0584,77,2298.56,,,,,,,,,
0.103373,46.191237,77,2298.6,,,,,,,,,
0.103617,46.243332,77,2298.64,,,,,,,,,
0.103772,46.841401,77,2298.68,,,,,,,,,
0.103948,46.596548,77,2298.72,,,,,,,,,
0.104161,46.977588,77,2298.76,,,,,,,,,
0.104391,47.611618,77,2298.8,,,,,,,,,
0.104568,47.624278,77,2298.84,,,,,,,,,
0.1048,48.253358,77,2298.88,,,,,,,,,
0.104992,48.709459,77,2298.92,,,,,,,,,
0.105171,49.111228,77,2298.96,,,,,,,,,
0.105386,49.333195,77,2299,,,,,,,,,
0.105578,49.476675,77,2299.04,,,,,,,,,
0.105813,50.358236,77,2299.08,,,,,,,,,
0.105968,50.479348,77,2299.12,,,,,,,,,
0.106166,51.379312,77,2299.16,,,,,,,,,
0.106336,51.365708,77,2299.2,,,,,,,,,
0.106576,52.126654,77,2299.24,,,,,,,,,
0.106723,52.360593,77,2299.28,,,,,,,,,
0.106983,53.318499,77,2299.32,,,,,,,,,
0.107168,53.64489,77,2299.36,,,,,,,,,
0.107334,53.98567,77,2299.4,,,,,,,,,
0.107594,54.795395,77,2299.44,,,,,,,,,
0.107827,55.958315,77,2299.48,,,,,,,,,
0.108005,56.883035,77,2299.52,,,,,,,,,
0.108163,57.574551,77,2299.56,,,,,,,,,
0.108329,57.628357,77,2299.6,,,,,,,,,
0.108582,58.736962,77,2299.64,,,,,,,,,
0.108813,60.285996,77,2299.68,,,,,,,,,
0.109004,61.60745,77,2299.72,,,,,,,,,
0.109161,62.239716,77,2299.76,,,,,,,,,
0.109368,63.684379,77,2299.8,,,,,,,,,
0.109621,65.635472,77,2299.84,,,,,,,,,
0.109763,67.436567,77,2299.88,,,,,,,,,
0.10998,67.954755,77,2299.92,,,,,,,,,
0.110183,70.105802,77,2299.96,,,,,,,,,
0.110372,72.666491,77,2300,,,,,,,,,
0.110478,67.970437,77,2300.04,,,,,,,,,
0.110477,62.867793,77,2300.08,,,,,,,,,
0.110529,59.12526,77,2300.12,,,,,,,,,
0.110379,48.948951,77,2300.16,,,,,,,,,
0.110218,38.847849,77,2300.2,,,,,,,,,
0.109967,31.161961,77,2300.24,,,,,,,,,
0.109778,27.167642,77,2300.28,,,,,,,,,
0.109571,23.560369,77,2300.32,,,,,,,,,
0.109435,22.184891,77,2300.36,,,,,,,,,
0.109206,20.344485,77,2300.4,,,,,,,,,
0.109002,19.150133,77,2300.44,,,,,,,,,
0.108747,18.508899,77,2300.48,,,,,,,,,
0.108626,17.561907,77,2300.52,,,,,,,,,
0.108369,16.748808,77,2300.56,,,,,,,,,
0.108195,16.494981,77,2300.6,,,,,,,,,
0.10801,16.015141,77,2300.64,,,,,,,,,
0.107797,15.851008,77,2300.68,,,,,,,,,
0.107599,15.376328,77,2300.72,,,,,,,,,
0.107405,15.454922,77,2300.76,,,,,,,,,
0.107206,15.332152,77,2300.8,,,,,,,,,
0.107018,14.528644,77,2300.84,,,,,,,,,
0.106844,15.037286,77,2300.88,,,,,,,,,
0.106631,14.404151,77,2300.92,,,,,,,,,
0.106389,14.102404,77,2300.96,,,,,,,,,
0.106192,14.176871,77,2301,,,,,,,,,
0.105985,13.819803,77,2301.04,,,,,,,,,
0.105801,13.90191,77,2301.08,,,,,,,,,
0.105601,13.502304,77,2301.12,,,,,,,,,
0.1054,13.263801,77,2301.16,,,,,,,,,
0.105249,13.474209,77,2301.2,,,,,,,,,
0.10502,13.044558,77,2301.24,,,,,,,,,
0.10486,13.402251,77,2301.28,,,,,,,,,
0.104651,12.869919,77,2301.32,,,,,,,,,
0.104418,12.963823,77,2301.36,,,,,,,,,
0.104239,12.77079,77,2301.4,,,,,,,,,
0.104053,12.24149,77,2301.44,,,,,,,,,
0.103823,12.856987,77,2301.48,,,,,,,,,
0.1036,12.132731,77,2301.52,,,,,,,,,
0.103435,12.355462,77,2301.56,,,,,,,,,
0.103204,12.308622,77,2301.6,,,,,,,,,
0.10299,11.627213,77,2301.64,,,,,,,,,
0.102836,12.05037,77,2301.68,,,,,,,,,
0.102614,11.695812,77,2301.72,,,,,,,,,
0.102432,11.521156,77,2301.76,,,,,,,,,
0.102259,11.526536,77,2301.8,,,,,,,,,
0.102028,11.148604,77,2301.84,,,,,,,,,
0.101841,11.553696,77,2301.88,,,,,,,,,
0.101636,10.924109,77,2301.92,,,,,,,,,
0.101449,11.04901,77,2301.96,,,,,,,,,
0.101265,10.836038,77,2302,,,,,,,,,
0.101049,10.265477,77,2302.04,,,,,,,,,
0.100886,11.045138,77,2302.08,,,,,,,,,
0.100652,10.240329,77,2302.12,,,,,,,,,
0.100473,10.357247,77,2302.16,,,,,,,,,
0.100201,10.198927,77,2302.2,,,,,,,,,
0.100026,9.85978,77,2302.24,,,,,,,,,
0.099815,9.659012,77,2302.28,,,,,,,,,
0.099668,9.734182,77,2302.32,,,,,,,,,
0.099442,9.583111,77,2302.36,,,,,,,,,
0.09925,9.35967,77,2302.4,,,,,,,,,
0.099063,9.297344,77,2302.44,,,,,,,,,
0.098874,9.031761,77,2302.48,,,,,,,,,
0.098659,8.841512,77,2302.52,,,,,,,,,
0.098457,8.806427,76.82,2302.56,,,,,,,,,
0.098204,8.605482,76.82,2302.6,,,,,,,,,
0.098041,8.113286,76.82,2302.64,,,,,,,,,
0.097826,8.34785,76.82,2302.68,,,,,,,,,
0.097636,7.950542,76.82,2302.72,,,,,,,,,
0.097458,7.818982,76.82,2302.76,,,,,,,,,
0.097206,7.653822,76.82,2302.8,,,,,,,,,
0.097006,7.381282,76.82,2302.84,,,,,,,,,
0.096817,7.259096,76.82,2302.88,,,,,,,,,
0.096652,7.127519,76.82,2302.92,,,,,,,,,
0.096452,6.73863,76.82,2302.96,,,,,,,,,
0.096237,6.549897,76.82,2303,,,,,,,,,
0.096001,6.133866,76.82,2303.04,,,,,,,,,
0.095861,6.385008,76.82,2303.08,,,,,,,,,
0.095609,5.665238,76.82,2303.12,,,,,,,,,
0.09542,5.501217,76.82,2303.16,,,,,,,,,
0.095218,5.553617,76.82,2303.2,,,,,,,,,
0.095003,4.788435,76.82,2303.24,,,,,,,,,
0.094805,4.731696,76.82,2303.28,,,,,,,,,
0.09465,4.464575,76.82,2303.32,,,,,,,,,
0.09444,3.938812,76.82,2303.36,,,,,,,,,
0.09422,3.628608,76.82,2303.4,,,,,,,,,
0.094008,3.244107,76.82,2303.44,,,,,,,,,
0.093818,2.879463,76.82,2303.48,,,,,,,,,
0.093652,2.557444,76.82,2303.52,,,,,,,,,
0.093447,2.026116,76.82,2303.56,,,,,,,,,
0.093221,1.535742,76.82,2303.6,,,,,,,,,
0.093026,1.048194,76.82,2303.64,,,,,,,,,
0.092837,0.776845,76.82,2303.68,,,,,,,,,
0.092663,0.329808,76.82,2303.72,,,,,,,,,
0.092435,-0.312453,76.82,2303.76,,,,,,,,,
0.09223,-0.507284,76.82,2303.8,,,,,,,,,
0.09205,-1.693211,76.82,2303.84,,,,,,,,,
0.091853,-2.047394,76.82,2303.88,,,,,,,,,
0.091636,-2.812037,76.82,2303.92,,,,,,,,,
0.091438,-3.642906,76.82,2303.96,,,,,,,,,
0.091223,-4.32655,76.82,2304,,,,,,,,,
0.091024,-5.127619,76.82,2304.04,,,,,,,,,
0.090824,-6.076363,76.82,2304.08,,,,,,,,,
0.090663,-6.865906,76.82,2304.12,,,,,,,,,
0.090436,-8.142245,76.82,2304.16,,,,,,,,,
0.090261,-9.171869,76.82,2304.2,,,,,,,,,
0.090029,-10.842544,76.82,2304.24,,,,,,,,,
0.089859,-11.752605,76.82,2304.28,,,,,,,,,
0.089685,-13.509147,76.82,2304.32,,,,,,,,,
0.089451,-15.395667,76.82,2304.36,,,,,,,,,
0.08926,-17.121932,76.82,2304.4,,,,,,,,,
0.089001,-19.916237,76.82,2304.44,,,,,,,,,
0.08888,-21.680927,76.82,2304.48,,,,,,,,,
0.08866,-25.210754,76.82,2304.52,,,,,,,,,
0.088487,-27.952115,76.82,2304.56,,,,,,,,,
0.088252,-31.331473,76.82,2304.6,,,,,,,,,
0.088131,-35.340725,76.82,2304.64,,,,,,,,,
0.087869,-40.01371,76.82,2304.68,,,,,,,,,
0.087695,-44.658122,76.82,2304.72,,,,,,,,,
0.087488,-50.514969,76.82,2304.76,,,,,,,,,
0.087308,-56.774683,76.82,2304.8,,,,,,,,,
0.087122,-64.0359,76.82,2304.84,,,,,,,,,
0.086917,-72.210598,76.82,2304.88,,,,,,,,,
0.086731,-82.446585,76.82,2304.92,,,,,,,,,
0.08655,-95.324924,76.82,2304.96,,,,,,,,,
0.08637,-111.549979,76.82,2305,,,,,,,,,
0.086203,-122.858285,76.82,2305.04,,,,,,,,,
0.086159,-115.988046,76.82,2305.08,,,,,,,,,
0.086173,-110.593206,76.82,2305.12,,,,,,,,,
0.08616,-100.545776,76.82,2305.16,,,,,,,,,
0.086282,-63.637324,76.82,2305.2,,,,,,,,,
0.086433,-18.514742,76.82,2305.24,,,,,,,,,
0.086718,12.953755,76.82,2305.28,,,,,,,,,
0.086908,27.14353,76.82,2305.32,,,,,,,,,
0.087127,35.747982,76.82,2305.36,,,,,,,,,
0.08733,42.53347,76.82,2305.4,,,,,,,,,
0.087566,47.301807,76.82,2305.44,,,,,,,,,
0.087739,51.744612,76.82,2305.48,,,,,,,,,
0.087943,54.60796,76.82,2305.52,,,,,,,,,
0.088163,57.411159,76.82,2305.56,,,,,,,,,
0.08835,59.209683,76.82,2305.6,,,,,,,,,
0.088557,58.90115,76.82,2305.64,,,,,,,,,
0.088738,59.09166,76.82,2305.68,,,,,,,,,
0.088954,57.966622,76.82,2305.72,,,,,,,,,
0.089181,56.699023,76.82,2305.76,,,,,,,,,
0.089371,55.183722,76.82,2305.8,,,,,,,,,
0.08955,52.65545,76.82,2305.84,,,,,,,,,
0.08978,51.506676,76.82,2305.88,,,,,,,,,
0.089982,49.888933,76.82,2305.92,,,,,,,,,
0.090154,48.608908,76.82,2305.96,,,,,,,,,
0.090363,47.287117,76.82,2306,,,,,,,,,
0.090576,46.423034,76.82,2306.04,,,,,,,,,
0.090753,45.50466,76.82,2306.08,,,,,,,,,
0.090959,44.635037,76.82,2306.12,,,,,,,,,
0.091168,44.408948,76.82,2306.16,,,,,,,,,
0.091351,43.926097,76.82,2306.2,,,,,,,,,
0.091571,43.11426,76.82,2306.24,,,,,,,,,
0.091759,43.345343,76.82,2306.28,,,,,,,,,
0.091977,42.702386,76.82,2306.32,,,,,,,,,
0.092145,42.067194,76.82,2306.36,,,,,,,,,
0.092364,42.221506,76.82,2306.4,,,,,,,,,
0.092577,42.103093,76.82,2306.44,,,,,,,,,
0.092763,41.951375,76.82,2306.48,,,,,,,,,
0.092954,41.725748,76.82,2306.52,,,,,,,,,
0.093178,41.564125,76.82,2306.56,,,,,,,,,
0.093396,41.605737,76.82,2306.6,,,,,,,,,
0.093552,40.982726,76.82,2306.64,,,,,,,,,
0.093801,41.698137,76.82,2306.68,,,,,,,,,
0.093959,41.09968,76.82,2306.72,,,,,,,,,
0.094185,41.236793,76.82,2306.76,,,,,,,,,
0.094364,41.311463,76.82,2306.8,,,,,,,,,
0.094569,40.933424,76.82,2306.84,,,,,,,,,
0.094751,41.181902,76.82,2306.88,,,,,,,,,
0.094974,41.442916,76.82,2306.92,,,,,,,,,
0.095171,41.00041,76.82,2306.96,,,,,,,,,
0.09537,40.937516,76.82,2307,,,,,,,,,
0.095587,40.835571,76.82,2307.04,,,,,,,,,
0.095793,41.519951,76.82,2307.08,,,,,,,,,
0.09596,41.136662,76.82,2307.12,,,,,,,,,
0.096189,41.364926,76.82,2307.16,,,,,,,,,
0.096375,40.983871,76.82,2307.2,,,,,,,,,
0.096566,41.09355,76.82,2307.24,,,,,,,,,
0.096753,41.271286,76.82,2307.28,,,,,,,,,
0.096975,41.323476,76.82,2307.32,,,,,,,,,
0.097196,41.458396,76.82,2307.36,,,,,,,,,
0.09734,41.46371,76.82,2307.4,,,,,,,,,
0.09757,41.620413,76.82,2307.44,,,,,,,,,
0.097747,41.477368,76.82,2307.48,,,,,,,,,
0.097976,41.785782,76.82,2307.52,,,,,,,,,
0.098146,41.579425,76.82,2307.56,,,,,,,,,
0.098378,41.863216,77,2307.6,,,,,,,,,
0.098605,41.675686,77,2307.64,,,,,,,,,
0.098769,42.172127,77,2307.68,,,,,,,,,
0.098949,41.977507,77,2307.72,,,,,,,,,
0.099181,42.462305,77,2307.76,,,,,,,,,
0.099374,42.392067,77,2307.8,,,,,,,,,
0.099558,42.141636,77,2307.84,,,,,,,,,
0.099782,42.790608,77,2307.88,,,,,,,,,
0.099996,42.504527,77,2307.92,,,,,,,,,
0.100177,42.718704,77,2307.96,,,,,,,,,
0.100396,42.92517,77,2308,,,,,,,,,
0.100578,43.134504,77,2308.04,,,,,,,,,
0.100793,43.330904,77,2308.08,,,,,,,,,
0.100971,43.275513,77,2308.12,,,,,,,,,
0.101183,43.323649,77,2308.16,,,,,,,,,
0.101389,43.678457,77,2308.2,,,,,,,,,
0.101577,43.674015,77,2308.24,,,,,,,,,
0.101753,43.847482,77,2308.28,,,,,,,,,
0.101967,44.219321,77,2308.32,,,,,,,,,
0.102172,44.29371,77,2308.36,,,,,,,,,
0.102411,44.755353,77,2308.4,,,,,,,,,
0.102616,44.934442,77,2308.44,,,,,,,,,
0.102734,44.844906,77,2308.48,,,,,,,,,
0.102992,44.978693,77,2308.52,,,,,,,,,
0.103185,45.388149,77,2308.56,,,,,,,,,
0.103346,45.521717,77,2308.6,,,,,,,,,
0.10353,45.297578,77,2308.64,,,,,,,,,
0.103754,46.430546,77,2308.68,,,,,,,,,
0.103981,46.424605,77,2308.72,,,,,,,,,
0.104151,46.170754,77,2308.76,,,,,,,,,
0.104336,46.972259,77,2308.8,,,,,,,,,
0.104589,47.784422,77,2308.84,,,,,,,,,
0.104778,48.076923,77,2308.88,,,,,,,,,
0.10497,47.868623,77,2308.92,,,,,,,,,
0.105159,48.292887,77,2308.96,,,,,,,,,
0.105375,48.863531,77,2309,,,,,,,,,
0.105514,48.705252,77,2309.04,,,,,,,,,
0.105766,49.969373,77,2309.08,,,,,,,,,
0.10597,50.336927,77,2309.12,,,,,,,,,
0.106141,50.322015,77,2309.16,,,,,,,,,
0.106398,51.293762,77,2309.2,,,,,,,,,
0.106581,51.473126,77,2309.24,,,,,,,,,
0.106781,52.262714,77,2309.28,,,,,,,,,
0.106957,52.664619,77,2309.32,,,,,,,,,
0.107133,52.909667,77,2309.36,,,,,,,,,
0.107391,54.170316,77,2309.4,,,,,,,,,
0.107571,54.447621,77,2309.44,,,,,,,,,
0.107765,55.399086,77,2309.48,,,,,,,,,
0.107991,56.049723,77,2309.52,,,,,,,,,
0.108148,56.683365,77,2309.56,,,,,,,,,
0.108355,57.658504,77,2309.6,,,,,,,,,
0.108552,58.194468,77,2309.64,,,,,,,,,
0.108772,60.083323,77,2309.68,,,,,,,,,
0.108994,60.868342,77,2309.72,,,,,,,,,
0.109177,61.854212,77,2309.76,,,,,,,,,
0.10936,63.710316,77,2309.8,,,,,,,,,
0.109546,64.726519,77,2309.84,,,,,,,,,
0.109758,65.836852,77,2309.88,,,,,,,,,
0.109989,67.684873,77,2309.92,,,,,,,,,
0.11018,69.679147,77,2309.96,,,,,,,,,
0.110353,71.990453,77,2310,,,,,,,,,
0.110475,67.900142,77,2310.04,,,,,,,,,
0.110512,63.065279,77,2310.08,,,,,,,,,
0.110488,58.561107,77,2310.12,,,,,,,,,
0.110408,48.333816,77,2310.16,,,,,,,,,
0.110184,37.867,77,2310.2,,,,,,,,,
0.110018,31.143308,77,2310.24,,,,,,,,,
0.109811,27.077126,77,2310.28,,,,,,,,,
0.109579,23.625193,77,2310.32,,,,,,,,,
0.109424,21.636085,77,2310.36,,,,,,,,,
0.109184,20.467187,77,2310.4,,,,,,,,,
0.108981,19.140049,77,2310.44,,,,,,,,,
0.108824,18.620729,77,2310.48,,,,,,,,,
0.108591,17.515428,77,2310.52,,,,,,,,,
0.108407,16.978831,77,2310.56,,,,,,,,,
0.108191,16.665317,77,2310.6,,,,,,,,,
0.107997,16.259912,77,2310.64,,,,,,,,,
0.107792,15.864058,77,2310.68,,,,,,,,,
0.107587,15.272238,77,2310.72,,,,,,,,,
0.107394,15.661091,77,2310.76,,,,,,,,,
0.107219,15.419305,77,2310.8,,,,,,,,,
0.106999,14.644004,77,2310.84,,,,,,,,,
0.106803,14.973997,77,2310.88,,,,,,,,,
0.106612,14.833209,77,2310.92,,,,,,,,,
0.1064,14.327325,77,2310.96,,,,,,,,,
0.106191,14.290757,77,2311,,,,,,,,,
0.106042,14.05869,77,2311.04,,,,,,,,,
0.105823,14.053469,77,2311.08,,,,,,,,,
0.105595,13.757914,77,2311.12,,,,,,,,,
0.105411,13.702078,77,2311.16,,,,,,,,,
0.10522,13.534242,77,2311.2,,,,,,,,,
0.104999,13.30939,77,2311.24,,,,,,,,,
0.104822,13.542519,77,2311.28,,,,,,,,,
0.104652,13.124741,77,2311.32,,,,,,,,,
0.104392,12.851105,77,2311.36,,,,,,,,,
0.104242,13.0553,77,2311.4,,,,,,,,,
0.104036,12.580957,77,2311.44,,,,,,,,,
0.103838,12.901166,77,2311.48,,,,,,,,,
0.103611,12.473055,77,2311.52,,,,,,,,,
0.103436,12.462336,77,2311.56,,,,,,,,,
0.103207,12.313576,77,2311.6,,,,,,,,,
0.103025,12.116672,77,2311.64,,,,,,,,,
0.102839,12.22381,77,2311.68,,,,,,,,,
0.102607,11.851044,77,2311.72,,,,,,,,,
0.102447,11.890596,77,2311.76,,,,,,,,,
0.102239,11.679894,77,2311.8,,,,,,,,,
0.102013,11.298516,77,2311.84,,,,,,,,,
0.101819,11.620688,77,2311.88,,,,,,,,,
0.101628,11.122885,77,2311.92,,,,,,,,,
0.101459,11.211775,77,2311.96,,,,,,,,,
0.101256,11.242996,77,2312,,,,,,,,,
0.101022,10.594481,77,2312.04,,,,,,,,,
0.100828,11.078538,77,2312.08,,,,,,,,,
0.100665,10.71226,77,2312.12,,,,,,,,,
0.100416,10.411334,77,2312.16,,,,,,,,,
0.100258,10.608356,77,2312.2,,,,,,,,,
0.10003,10.253116,77,2312.24,,,,,,,,,
0.099851,10.302384,77,2312.28,,,,,,,,,
0.099645,9.941537,77,2312.32,,,,,,,,,
0.099443,9.577445,77,2312.36,,,,,,,,,
0.099258,9.670898,77,2312.4,,,,,,,,,
0.09903,9.186689,77,2312.44,,,,,,,,,
0.098871,9.526156,77,2312.48,,,,,,,,,
0.098634,8.990215,77,2312.52,,,,,,,,,
0.098427,9.051295,77,2312.56,,,,,,,,,
0.098248,9.035927,76.82,2312.6,,,,,,,,,
0.098043,8.297855,76.82,2312.64,,,,,,,,,
0.097845,8.741687,76.82,2312.68,,,,,,,,,
0.097656,8.410396,76.82,2312.72,,,,,,,,,
0.097455,7.993294,76.82,2312.76,,,,,,,,,
0.097244,8.015877,76.82,2312.8,,,,,,,,,
0.097025,7.610865,76.82,2312.84,,,,,,,,,
0.09687,7.720423,76.82,2312.88,,,,,,,,,
0.096631,7.169219,76.82,2312.92,,,,,,,,,
0.096453,7.272621,76.82,2312.96,,,,,,,,,
0.096232,6.817924,76.82,2313,,,,,,,,,
0.096051,6.509924,76.82,2313.04,,,,,,,,,
0.09585,6.435297,76.82,2313.08,,,,,,,,,
0.095691,6.077425,76.82,2313.12,,,,,,,,,
0.095428,5.800499,76.82,2313.16,,,,,,,,,
0.09525,5.760381,76.82,2313.2,,,,,,,,,
0.095022,4.815622,76.82,2313.24,,,,,,,,,
0.094852,5.226406,76.82,2313.28,,,,,,,,,
0.094633,4.605837,76.82,2313.32,,,,,,,,,
0.094423,4.15703,76.82,2313.36,,,,,,,,,
0.094244,4.080094,76.82,2313.4,,,,,,,,,
0.094065,3.492309,76.82,2313.44,,,,,,,,,
0.093846,3.051109,76.82,2313.48,,,,,,,,,
0.093639,2.793671,76.82,2313.52,,,,,,,,,
0.093471,2.566308,76.82,2313.56,,,,,,,,,
0.093207,1.904112,76.82,2313.6,,,,,,,,,
0.093047,1.401816,76.82,2313.64,,,,,,,,,
0.092849,1.262855,76.82,2313.68,,,,,,,,,
0.09263,0.416102,76.82,2313.72,,,,,,,,,
0.09246,0.23078,76.82,2313.76,,,,,,,,,
0.092216,-0.391851,76.82,2313.8,,,,,,,,,
0.092055,-1.176048,76.82,2313.84,,,,,,,,,
0.091864,-1.541976,76.82,2313.88,,,,,,,,,
0.091627,-2.49512,76.82,2313.92,,,,,,,,,
0.091476,-3.113198,76.82,2313.96,,,,,,,,,
0.091227,-3.858233,76.82,2314,,,,,,,,,
0.091059,-4.6764,76.82,2314.04,,,,,,,,,
0.090839,-5.513067,76.82,2314.08,,,,,,,,,
0.090666,-6.532498,76.82,2314.12,,,,,,,,,
0.090447,-7.637778,76.82,2314.16,,,,,,,,,
0.090263,-8.659687,76.82,2314.2,,,,,,,,,
0.090044,-10.402019,76.82,2314.24,,,,,,,,,
0.089858,-11.249792,76.82,2314.28,,,,,,,,,
0.089655,-13.397333,76.82,2314.32,,,,,,,,,
0.089472,-14.874444,76.82,2314.36,,,,,,,,,
0.089253,-16.840768,76.82,2314.4,,,,,,,,,
0.089084,-19.223005,76.82,2314.44,,,,,,,,,
0.08885,-21.57302,76.82,2314.48,,,,,,,,,
0.088675,-24.348928,76.82,2314.52,,,,,,,,,
0.088474,-27.818511,76.82,2314.56,,,,,,,,,
0.08829,-30.895297,76.82,2314.6,,,,,,,,,
0.088065,-35.156198,76.82,2314.64,,,,,,,,,
0.087889,-39.005194,76.82,2314.68,,,,,,,,,
0.087677,-44.368482,76.82,2314.72,,,,,,,,,
0.087495,-50.095669,76.82,2314.76,,,,,,,,,
0.087288,-56.188342,76.82,2314.8,,,,,,,,,
0.087087,-63.779132,76.82,2314.84,,,,,,,,,
0.086926,-71.524322,76.82,2314.88,,,,,,,,,
0.086712,-82.36626,76.82,2314.92,,,,,,,,,
0.086559,-95.008844,76.82,2314.96,,,,,,,,,
0.086355,-111.660282,76.82,2315,,,,,,,,,
0.086221,-123.300871,76.82,2315.04,,,,,,,,,
0.086156,-116.403991,76.82,2315.08,,,,,,,,,
0.086176,-111.089677,76.82,2315.12,,,,,,,,,
0.086178,-99.793963,76.82,2315.16,,,,,,,,,
0.086246,-63.742484,76.82,2315.2,,,,,,,,,
0.086453,-17.810291,76.82,2315.24,,,,,,,,,
0.086676,13.578544,76.82,2315.28,,,,,,,,,
0.086919,27.572422,76.82,2315.32,,,,,,,,,
0.087142,36.243163,76.82,2315.36,,,,,,,,,
0.087342,42.419016,76.82,2315.4,,,,,,,,,
0.087548,47.608922,76.82,2315.44,,,,,,,,,
0.087736,51.858498,76.82,2315.48,,,,,,,,,
0.087959,54.896381,76.82,2315.52,,,,,,,,,
0.088178,57.389903,76.82,2315.56,,,,,,,,,
0.088356,58.930975,76.82,2315.6,,,,,,,,,
0.088548,58.930975,76.82,2315.64,,,,,,,,,
0.088752,59.363527,76.82,2315.68,,,,,,,,,
0.088964,58.196326,76.82,2315.72,,,,,,,,,
0.089157,56.209106,76.82,2315.76,,,,,,,,,
0.089405,55.054927,76.82,2315.8,,,,,,,,,
0.089566,53.181449,76.82,2315.84,,,,,,,,,
0.089786,51.18935,76.82,2315.88,,,,,,,,,
0.089971,49.317378,76.82,2315.92,,,,,,,,,
0.090141,48.244775,76.82,2315.96,,,,,,,,,
0.090393,46.491426,76.82,2316,,,,,,,,,
0.090569,45.758827,76.82,2316.04,,,,,,,,,
0.090767,45.535378,76.82,2316.08,,,,,,,,,
0.09099,45.083073,76.82,2316.12,,,,,,,,,
0.091161,44.030406,76.82,2316.16,,,,,,,,,
0.091361,43.662488,76.82,2316.2,,,,,,,,,
0.091596,42.958383,76.82,2316.24,,,,,,,,,
0.091743,42.772317,76.82,2316.28,,,,,,,,,
0.091972,42.380859,76.82,2316.32,,,,,,,,,
0.092176,42.360142,76.82,2316.36,,,,,,,,,
